    0.00    1.00    1.00    3.00    1.70    4.20    4.80    5.60    0.00   27.00    6.17    9.00   11.00  5297
    2.00    0.00    0.00    2.00    1.80    3.50    4.80  999.00    1.00   27.00    6.83    8.00   10.00  5302
    2.00    1.00    2.00    1.00    2.30    4.90    5.90    6.00    0.00   27.00    6.67   13.00    7.00  5326
    0.00    1.00    0.00    0.00    1.80    4.50    5.60    6.40    1.00   27.00    6.33    9.00   12.00  5355
    3.00    5.00    0.00    0.00    3.80    4.80    5.40    7.10    1.00   27.00    7.75   13.00    9.00  5360
    3.00    2.00    0.00    2.00    3.20    3.60    4.70    5.90    1.00   27.00    7.83   10.00   12.00  5369
    0.00    6.00  999.00  999.00    2.30  999.00  999.00  999.00    1.00   27.00    7.58   13.00   12.00  5411
    2.00    4.00    4.00    4.00    1.40    3.60    5.20    6.00    0.00   27.00    6.08    4.00    9.00  5420
    1.00  999.00  999.00  999.00    2.80  999.00  999.00  999.00    0.00   27.00    7.67    9.00    7.00  5427
    1.00    1.00    3.00    5.00    3.00    4.10    5.00    5.50    0.00   28.00    6.75    9.00   11.00  5438
    0.00    0.00  999.00    0.00    3.20    5.20    6.60    7.90    0.00   27.00    7.00    9.00   10.00  5442
    0.00    1.00    0.00    1.00    4.30    5.60    5.50    5.80    0.00   27.00    7.33   10.00   11.00  5444
    3.00    6.00    7.00    9.00    1.80    2.50    3.60    4.70    1.00   27.00    6.83   11.00   11.00  5542
    2.00    1.00    1.00    2.00    4.40    5.40    5.80    6.30    0.00   27.00    7.58   12.00   12.00  5572
    2.00    6.00    6.00    6.00    1.70    4.00    4.90    5.20    1.00   27.00    6.67   13.00    8.00  5576
    0.00    0.00    1.00    1.00    2.40    5.00    5.70    6.90    1.00   27.00    6.75   12.00   10.00  5595
    1.00    0.00    0.00  999.00    2.00    5.30    4.70  999.00    0.00   28.00    6.17   11.00   12.00  5632
    3.00    1.00  999.00  999.00    2.90    4.80  999.00  999.00    1.00   28.00    6.83   10.00   12.00  5641
    1.00  999.00  999.00  999.00    2.10  999.00  999.00  999.00    0.00   28.00    6.83    6.00   10.00  5643
    3.00    5.00  999.00  999.00    1.80    2.50  999.00  999.00    1.00   28.00    6.42    8.00   10.00  5674
    0.00    0.00  999.00  999.00    2.50    4.90  999.00  999.00    0.00   27.00    7.08   10.00   11.00  5718
    1.00    0.00  999.00  999.00    2.00    3.10  999.00  999.00    0.00   27.00    6.67   10.00   11.00  5720
    0.00    2.00  999.00  999.00    2.10    3.50  999.00  999.00    0.00   27.00    6.58   10.00   11.00  5734
    0.00    3.00  999.00  999.00    5.10    6.20  999.00  999.00    0.00   28.00    7.67    9.00   10.00  5774
    6.00    7.00  999.00  999.00    2.40    3.00  999.00  999.00    0.00   27.00    7.75   10.00    7.00  5776
    1.00    0.00  999.00  999.00    2.00    4.00  999.00  999.00    0.00   27.00    7.58    8.00   13.00  5825
    1.00    2.00  999.00  999.00    4.60    5.10  999.00  999.00    0.00   27.00    8.00   10.00   12.00  5847
    0.00  999.00    0.00    0.00    1.70    4.60    5.80    7.20    0.00   27.00    6.42   14.00   12.00  5878
    1.00    1.00    1.00    0.00    2.80    4.40    5.10    6.00    0.00   27.00    6.33    9.00   11.00  5962
    2.00    3.00    3.00    1.00    2.30    4.90  999.00    7.70    1.00   26.00    6.33    8.00    8.00  6035
    2.00    1.00    4.00    1.00    1.80    2.20  999.00    4.00    1.00   26.00    6.08    9.00   10.00  6058
    0.00    0.00    2.00    1.00    2.00    3.90    4.90    7.70    1.00   26.00    6.58   11.00   10.00  6063
    2.00    4.00    4.00    0.00    2.70    3.40    4.00    4.70    0.00   26.00    7.50   11.00    5.00  6069
    0.00    1.00    2.00    0.00    3.10    4.90    6.10    6.70    0.00   27.00    7.67   14.00   12.00  6071
    2.00    0.00  999.00  999.00    2.30  999.00  999.00  999.00    0.00   27.00    7.58    9.00   12.00  6083
    1.00    3.00    2.00    5.00    1.80    3.60    4.60    4.70    1.00   26.00    6.00    8.00    9.00  6096
    2.00    1.00    2.00    1.00    2.20    3.30    4.00    4.20    0.00   26.00    7.17    9.00    9.00  6171
    1.00    1.00    1.00    1.00    3.70    5.00    6.90    5.70    0.00   26.00    7.92   11.00   11.00  6244
    1.00    0.00    0.00    0.00    3.50    5.70    6.10    6.70    0.00   26.00    7.92   10.00    9.00  6246
    4.00    2.00    2.00    0.00    1.40    4.10    5.20  999.00    1.00   26.00    6.17    8.00   10.00  6278
    0.00    0.00    0.00    0.00    3.10    5.40    6.60    7.80    1.00   26.00    6.58   12.00    8.00  6288
    7.00    1.00    3.00    3.00    2.20    5.30    5.70    6.10    1.00   26.00    7.00   12.00    7.00  6295
    1.00    2.00    1.00    2.00    2.20    4.70    5.50    6.60    0.00   26.00    6.83   11.00   13.00  6301
    1.00    0.00    0.00    0.00    3.60    5.60    8.30    7.90    1.00   26.00    6.75    8.00    9.00  6303
    0.00    4.00    4.00    2.00    2.40    5.20    5.80    7.90    1.00   26.00    7.25   11.00   11.00  6309
    1.00  999.00    4.00    0.00    3.90    4.90    5.70    6.50    1.00   26.00    7.92   10.00   12.00  6339
    1.00    3.00    2.00    3.00    2.50    5.10    5.70    6.20    0.00   27.00    7.00    6.00   11.00  6349
    2.00  999.00  999.00    4.00    3.40  999.00  999.00  999.00    1.00   26.00    7.08    9.00    7.00  6368
    5.00    5.00    5.00  999.00    4.10    5.60    5.90  999.00    1.00   27.00    7.50    7.00   11.00  6376
    2.00    2.00    7.00  999.00    2.40    3.00    4.10  999.00    1.00   26.00    7.67    8.00    8.00  6379
    1.00    3.00    3.00    3.00    2.50    3.90    5.30    5.10    0.00   26.00    6.58   11.00    7.00  6395
    3.00    2.00  999.00  999.00    2.20  999.00  999.00  999.00    1.00   27.00    7.42    9.00   12.00  6405
    0.00    0.00    0.00    0.00    2.20    5.00    6.10    8.10    0.00   26.00    6.25    6.00   11.00  6410
    1.00    4.00    2.00    1.00    2.10    3.40    4.30    4.40    1.00   26.00    7.17    8.00    9.00  6411
    0.00    1.00    0.00    0.00    2.60    3.80    5.80    6.10    0.00   26.00    7.08   12.00   10.00  6414
    0.00    0.00    0.00  999.00    1.70    2.10    2.40  999.00    0.00   26.00    6.17    5.00    9.00  6422
    1.00    1.00    0.00    5.00    1.70    4.40    4.90    5.80    1.00   27.00    6.08    8.00   11.00  6433
    2.00    0.00  999.00  999.00    4.60    5.90  999.00  999.00    0.00   26.00    7.50   14.00   11.00  6445
    0.00    2.00  999.00  999.00    1.80    5.10  999.00  999.00    0.00   26.00    6.00   13.00   12.00  6456
    3.00    0.00  999.00  999.00    1.70    2.50  999.00  999.00    0.00   26.00    6.08    9.00    8.00  6469
    1.00    1.00  999.00  999.00    1.90    3.00  999.00  999.00    0.00   26.00    7.33   12.00   10.00  6476
    6.00    7.00  999.00  999.00    3.10    5.10  999.00  999.00    1.00   26.00    7.50    7.00   12.00  6490
    0.00    0.00  999.00  999.00    5.10    5.30  999.00  999.00    0.00   26.00    7.83    7.00   10.00  6529
    3.00    0.00  999.00  999.00    2.40    4.20  999.00  999.00    0.00   26.00    7.00   11.00    7.00  6532
    2.00    5.00  999.00  999.00    1.20    4.00  999.00  999.00    1.00   26.00    6.33    9.00    9.00  6551
    1.00    1.00  999.00  999.00    2.60    3.40  999.00  999.00    1.00   26.00    7.83   11.00    7.00  6583
    2.00    2.00  999.00  999.00    1.90    3.70  999.00  999.00    0.00   27.00    6.42    6.00   11.00  6612
    1.00    2.00    2.00    4.00    2.10    4.70    7.00    8.20    0.00   27.00    6.25    8.00   11.00  6734
    1.00    1.00    0.00    0.00    2.60    4.40    4.60    5.00    0.00   25.00    8.00   12.00   10.00  6825
    7.00    6.00    6.00    5.00    2.80    2.80    3.90    4.00    0.00   25.00    7.67   11.00    7.00  6853
    0.00    2.00  999.00  999.00    2.20    4.20  999.00  999.00    0.00   26.00    6.25   11.00    8.00  6874
    0.00    3.00    1.00    0.00    1.90    4.80    5.80    7.40    1.00   26.00    6.17   14.00   10.00  6878
    1.00    3.00    3.00  999.00    1.90    2.60    3.90    4.80    0.00   26.00    7.42    9.00    8.00  6907
    1.00    2.00    2.00    1.00    2.50    4.30    6.50    6.00    0.00   26.00    6.50    7.00   10.00  6919
    0.00    1.00    1.00    0.00    3.30    4.20    4.40    6.60    1.00   25.00    7.00    6.00   12.00  6932
    3.00    1.00    1.00    1.00    1.80    3.60  999.00  999.00    1.00   25.00    6.25   10.00   10.00  6975
    5.00   10.00    8.00   10.00    3.60    5.10    5.60  999.00    1.00   25.00    8.00    6.00    4.00  6997
    0.00    1.00    0.00    1.00    3.20    5.00    6.50    7.20    1.00   26.00    6.42   12.00   13.00  7045
    1.00  999.00  999.00  999.00    3.90  999.00  999.00  999.00    1.00   26.00    8.00   12.00   10.00  7119
    2.00    1.00    0.00    2.00    1.80    2.60    3.10    4.00    1.00   25.00    6.08    6.00   11.00  7185
    0.00    2.00  999.00  999.00    4.40    5.70  999.00  999.00    0.00   26.00    7.50   12.00    8.00  7201
    2.00    4.00  999.00  999.00    2.20    3.40  999.00  999.00    1.00   25.00    7.58    5.00    9.00  7211
    0.00    1.00  999.00  999.00    2.10    3.80  999.00  999.00    0.00   25.00    6.50   11.00   12.00  7221
    2.00    1.00  999.00  999.00    5.10    6.60  999.00  999.00    1.00   25.00    8.00    9.00   11.00  7236
    1.00  999.00  999.00  999.00    3.60    5.50  999.00  999.00    0.00   25.00    7.75   12.00    8.00  7242
    1.00  999.00  999.00  999.00    3.50  999.00  999.00  999.00    1.00   25.00    7.75   10.00   10.00  7244
    1.00    1.00  999.00  999.00    2.50    3.80  999.00  999.00    0.00   26.00    7.75    9.00   11.00  7247
    3.00  999.00  999.00  999.00    1.90    3.20  999.00  999.00    0.00   26.00    7.17    3.00    4.00  7259
    0.00  999.00  999.00  999.00    1.70    4.20  999.00  999.00    1.00   25.00    6.00   10.00   11.00  7266
    0.00    3.00  999.00  999.00    1.60    2.50  999.00  999.00    1.00   26.00    6.42   10.00   13.00  7288
    0.00    9.00  999.00  999.00    1.80    2.60  999.00  999.00    0.00   25.00    6.08    5.00   10.00  7290
    3.00    6.00  999.00  999.00    3.10    3.70  999.00  999.00    0.00   26.00    7.00   10.00    6.00  7295
    1.00    0.00  999.00  999.00    4.70    5.30  999.00  999.00    1.00   25.00    7.50    9.00    8.00  7297
    1.00    0.00  999.00  999.00    3.30    5.40  999.00  999.00    1.00   25.00    6.50   12.00   11.00  7307
    0.00    1.00  999.00  999.00    4.00    5.80  999.00  999.00    0.00   25.00    7.75   11.00   12.00  7311
    2.00    2.00  999.00  999.00    1.90    4.60  999.00  999.00    1.00   25.00    7.50    7.00   10.00  7315
    0.00    3.00  999.00  999.00    1.70    3.90  999.00  999.00    0.00   25.00    6.25    8.00    9.00  7325
    0.00    0.00    2.00    0.00    2.20    2.80    3.40    4.50    0.00   25.00    6.75   11.00   11.00  7380
    2.00    0.00    0.00    0.00    1.80    3.20  999.00    6.50    1.00   25.00    7.83    8.00   12.00  7388
    3.00    3.00  999.00  999.00    4.70    6.00  999.00  999.00    1.00   25.00    7.58    5.00   10.00  7424
    0.00    0.00  999.00  999.00    2.50    3.70  999.00  999.00    1.00   26.00    7.33    7.00   11.00  7427
    1.00    0.00    1.00    0.00    1.70    4.80    5.80    6.00    1.00   24.00    6.33    7.00   12.00  7482
    5.00    3.00    2.00    0.00    2.90  999.00    3.50    3.80    0.00   24.00    7.92    3.00    7.00  7509
    1.00    1.00    0.00    1.00    1.90    3.80    5.00    4.80    1.00   24.00    6.83   12.00   11.00  7572
    2.00    0.00    0.00    4.00    2.80    4.60  999.00    4.90    0.00   24.00    7.00   11.00    9.00  7576
    2.00    2.00    1.00    0.00    2.70    4.10    5.40    5.70    1.00   24.00    8.00   11.00   10.00  7579
    1.00    2.00    3.00  999.00    1.70    3.90    5.00    6.00    0.00   25.00    6.17   10.00   11.00  7600
    0.00    1.00  999.00  999.00    2.80    4.10  999.00  999.00    0.00   25.00    7.92   10.00    7.00  7643
    2.00    3.00    3.00    7.00    1.80    3.50    4.30    5.40    1.00   25.00    6.33    5.00    8.00  7673
    0.00    0.00  999.00  999.00    0.90    2.70    3.80    4.70    0.00   24.00    6.17   11.00    9.00  7716
    1.00    1.00    0.00    2.00    2.50  999.00    4.50    6.10    0.00   25.00    6.75   10.00   11.00  7725
    3.00    5.00    1.00    4.00    1.70    3.70    4.70    7.00    1.00   24.00    6.17    6.00   10.00  7728
    0.00    0.00    0.00    0.00    2.20    5.10    6.00    7.00    0.00   24.00    6.42   11.00   11.00  7734
    3.00    4.00    4.00    1.00    1.70    1.60    2.20    2.50    1.00   24.00    6.83   10.00    8.00  7798
    1.00    4.00    4.00    5.00    2.10    3.00  999.00    3.50    1.00   24.00    6.25    2.00    8.00  7811
    2.00    2.00    0.00    0.00    1.70    3.20    3.90    4.70    0.00   24.00    6.33    7.00   11.00  7855
    0.00    0.00    0.00    0.00    1.80    3.20    5.30    5.90    0.00   24.00    6.58   11.00    8.00  7869
    0.00    0.00    0.00    0.00    4.50    5.20    6.10    7.90    1.00   24.00    7.92   12.00   10.00  7873
    0.00    0.00    0.00    0.00    2.10    5.50    6.80    6.90    1.00   24.00    6.50   10.00   10.00  7875
    5.00    1.00  999.00  999.00    1.80    3.60  999.00  999.00    0.00   24.00    6.42    4.00    1.00  7891
    0.00    0.00  999.00  999.00    3.00    4.70  999.00  999.00    1.00   24.00    7.67    8.00    8.00  7904
    3.00    8.00  999.00  999.00    2.60    4.40  999.00  999.00    0.00   24.00    7.58    9.00   10.00  7905
    0.00    0.00  999.00  999.00    1.80  999.00  999.00  999.00    1.00   25.00    6.42   12.00   10.00  7919
    0.00    2.00  999.00  999.00    3.60    5.00  999.00  999.00    0.00   24.00    6.50    9.00   12.00  7938
    2.00    3.00  999.00  999.00    3.00  999.00  999.00  999.00    0.00   24.00    6.75   10.00   12.00  7979
    2.00    0.00    0.00    0.00    1.70    2.10    2.40    3.40    1.00   25.00    6.92   12.00   11.00  7986
    0.00    2.00    1.00    0.00    1.30    2.60    3.40    4.20    1.00   24.00    6.08    6.00    7.00  8006
    4.00    6.00  999.00  999.00    3.20    4.90  999.00  999.00    0.00   24.00    7.83   12.00   10.00  8031
    2.00    2.00    2.00    2.00    1.70    3.70    5.00    6.50    0.00   24.00    6.33   10.00   11.00  8085
    1.00    0.00  999.00  999.00    3.50    4.70  999.00  999.00    0.00   23.00    7.92    5.00    9.00  8157
    1.00    3.00    5.00    8.00    2.10    4.70    5.70    5.20    1.00   23.00    6.75    3.00    9.00  8190
    1.00    0.00    1.00    0.00    3.40    4.60    5.80    6.40    0.00   23.00    8.00    8.00   10.00  8239
    3.00    2.00    4.00    3.00    1.60    5.20    5.60    6.60    0.00   24.00    7.25    8.00   12.00  8274
    0.00    0.00    0.00    2.00    2.10    2.40    3.40    3.90    1.00   23.00    7.42   10.00    7.00  8288
    2.00  999.00  999.00  999.00    1.70  999.00  999.00  999.00    0.00   23.00    6.50   13.00   12.00  8335
    0.00    2.00    2.00    4.00    5.10    5.70    6.30    7.50    1.00   23.00    7.83    9.00    8.00  8361
    0.00    1.00    0.00    0.00    2.60    3.70    4.60    6.30    1.00   23.00    7.17   11.00    9.00  8393
    3.00    6.00  999.00  999.00    2.30    4.20  999.00  999.00    0.00   23.00    7.08    8.00    8.00  8423
    2.00    4.00  999.00  999.00    2.20    4.00  999.00  999.00    0.00   23.00    6.50    9.00    7.00  8448
    5.00    6.00  999.00  999.00    2.20    3.30  999.00  999.00    1.00   24.00    6.92   10.00   10.00  8459
    0.00    0.00  999.00  999.00    1.90    4.20  999.00  999.00    0.00   23.00    6.17   13.00   10.00  8475
    2.00    2.00  999.00  999.00    2.80    4.20  999.00  999.00    1.00   23.00    7.25    9.00   11.00  8480
    3.00    6.00    3.00    3.00    4.00    5.20    5.70    8.00    0.00   23.00    7.67    5.00    9.00  8521
    3.00  999.00    0.00   10.00    2.10  999.00    4.80  999.00    0.00   22.00    6.50    5.00    5.00  8577
    0.00  999.00    0.00    4.00    1.30  999.00    3.70  999.00    0.00   23.00    6.00    1.00    4.00  8580
    4.00    2.00    3.00    1.00    1.60    2.50    2.60    3.70    1.00   22.00    6.08    9.00    8.00  8627
    2.00    1.00    4.00    4.00    1.80    4.90    5.90    7.00    0.00   22.00    6.08   11.00    9.00  8705
    0.00    0.00    1.00    1.00    1.80    3.30    4.40    6.10    1.00   22.00    6.42   10.00   12.00  8807
    2.00    1.00    0.00    0.00    1.70    3.70    5.50    6.30    0.00   23.00    6.00    4.00   10.00  8870
    2.00    2.00  999.00  999.00    3.70    5.30  999.00  999.00    1.00   23.00    7.42    6.00    7.00  8915
    0.00    2.00  999.00  999.00    2.40    2.70  999.00  999.00    0.00   22.00    7.00   10.00    8.00  8958
    4.00    2.00  999.00  999.00    4.30    4.20  999.00  999.00    0.00   22.00    7.17   10.00   11.00  9232
    3.00    4.00  999.00  999.00    1.80    3.80  999.00  999.00    1.00   21.00    6.42    5.00    9.00  9286
    4.00    6.00  999.00  999.00    1.80    3.40  999.00  999.00    1.00   21.00    6.00   11.00    9.00  9317
    2.00    5.00  999.00  999.00    0.90    5.20  999.00  999.00    1.00   21.00    6.00    7.00    8.00  9319
